"option_id","question_id","option_letter","option_text","score","is_image","image_url"
"1361","362","b","Saya sering mengandalkan penilaian pribadi untuk menilai apakah suatu situasi aman atau tidak.","1","0",NULL
"1362","363","a","Dalam situasi tertentu, saya cenderung langsung mengambil keputusan meskipun belum semua hal saya pertimbangkan.","1","0",NULL
"1363","363","b","Saya cenderung menyiapkan rencana dengan jelas sebelum mengambil langkah.","0","0",NULL
"1364","364","a","Saya lebih memilih memberi ruang kepada rekan untuk memperbaiki kesalahannya sebelum dilaporkan secara formal.","1","0",NULL
"1365","364","b","Saya cenderung melaporkan pelanggaran jika sudah cukup jelas dan berdampak pada pekerjaan.","0","0",NULL
"1366","365","a","Saya mempertimbangkan dampak moral dan manfaat saat membuat keputusan finansial.","1","0",NULL
"1367","365","b","Saya cenderung mempertimbangkan untung-rugi dalam setiap keputusan finansial.","0","0",NULL
"1368","366","a","Saya tetap mengikuti sistem yang ada meskipun terasa kurang praktis.","0","0",NULL
"1369","366","b","Saat sistem atau aturan kerja tidak terlalu ketat, saya menyesuaikan cara kerja agar lebih fleksibel dan leluasa.","1","0",NULL
"1370","367","a","Saya tetap berusaha menjalankan prosedur resmi, meskipun itu bisa memperlambat penyelesaian pekerjaan.","1","0",NULL
"1371","367","b","Saya cenderung mengandalkan cara kerja tim yang sudah terbukti efektif, meskipun terkadang cara itu tidak sepenuhnya sesuai prosedur resmi.","0","0",NULL
"1372","368","a","Saya lebih memilih menjaga kestabilan meskipun harus melewatkan peluang yang ada.","0","0",NULL
"1373","368","b","Saya bisa mempertimbangkan risiko jika peluang yang terlihat cukup menjanjikan.","1","0",NULL
"1374","369","a","Saya berusaha mempertimbangkan risiko sebelum bertindak, meskipun kadang membuat keputusan jadi lebih lambat.","1","0",NULL
"1375","369","b","Saya lebih memilih bertindak langsung jika saya yakin solusinya masuk akal, walaupun belum sempat menimbang semua risiko.","0","0",NULL
"1376","370","a","Saya percaya aturan perusahaan bisa disesuaikan dalam situasi tertentu, selama tidak mengganggu tujuan utama pekerjaan.","0","0",NULL
"1377","370","b","Menurut saya, aturan yang sudah ditetapkan sebaiknya dijalankan secara konsisten, meskipun kadang terasa kurang sesuai dengan kondisi lapangan.","1","0",NULL
"1378","371","a","Saya tetap berpegang pada cara-cara yang sesuai aturan, walaupun prosesnya sering kali lebih panjang.","1","0",NULL
"1379","371","b","Saya bersedia mencoba pendekatan yang tidak biasa atau di luar prosedur resmi jika itu lebih cepat membantu menyelesaikan masalah.","0","0",NULL
"1380","372","a","Saya cenderung mengikuti keputusan kelompok agar tidak dianggap pembangkang.","0","0",NULL
"1381","372","b","Saya membuat keputusan berdasarkan penilaian pribadi walau berbeda dengan rekan kerja","1","0",NULL
"1382","373","a","Saya cenderung mengikuti keputusan kelompok agar tidak dianggap pembangkang.","1","0",NULL
"1383","373","b","Saya membuat keputusan berdasarkan penilaian pribadi walau berbeda dengan rekan kerja","0","0",NULL
"1384","374","a","Saya cenderung fokus pada potensi risiko dalam suatu situasi.","0","0",NULL
"1385","374","b","Saya cenderung fokus pada peluang keuntungan dalam suatu situasi.","1","0",NULL
"1386","375","a","Saya lebih nyaman dengan solusi bertahap meski butuh waktu dan proses.","0","0",NULL
"1387","375","b","Saya kadang lebih memilih langkah cepat daripada menunggu solusi yang lebih ideal.","1","0",NULL
"1388","376","a","Wajar jika sesekali menggunakan fasilitas di tempat kerja untuk keperluan pribadi yang tidak mengganggu pekerjaan.","1","0",NULL
"1389","376","b","Fasilitas di tempat kerja sebaiknya hanya digunakan untuk keperluan pekerjaan selama jam kerja.","0","0",NULL
"1390","377","a","Saya percaya individu harus menjaga prinsip moral meski kadang situasinya tidak mudah.","0","0",NULL
"1391","377","b","Saya mengerti jika kadang kebutuhan hidup membuat orang memilih jalan yang berbeda atau tidak seharusnya.","1","0",NULL
"1392","378","a","Saya menyesuaikan pendekatan kerja agar tetap efisien, meskipun tidak selalu mengikuti prosedur secara ketat.","1","0",NULL
"1393","378","b","Saya tetap berusaha menjaga kesesuaian dengan aturan, meskipun itu membuat proses kerja jadi lebih lama atau rumit.","0","0",NULL
"1394","379","a","Saya cenderung menolak pengaruh yang saya anggap tidak sesuai dengan nilai pribadi.","0","0",NULL
"1395","379","b","Saya cenderung dapat terbawa arus lingkungan kerja meski awalnya ragu terhadap praktiknya.","1","0",NULL
"1396","380","a","Saya mengandalkan intuisi dalam menilai apakah suatu tindakan aman dilakukan.","1","0",NULL
"1397","380","b","Saya lebih memilih menggunakan data atau prosedur yang pasti dalam menilai suatu risiko.","0","0",NULL
"1398","381","a","Dalam beberapa situasi, saya lebih mengandalkan insting daripada terlalu banyak pertimbangan","1","0",NULL
"1399","381","b","Saya biasanya mempertimbangkan dulu dampak dari setiap keputusan yang penting.","0","0",NULL
"1400","382","a","Menyampaikan informasi dengan mempertimbangkan situasi dan dampaknya sering kali lebih efektif dalam menjaga harmoni dalam lingkungan kerja.","0","0",NULL
"1401","382","b","Bersikap terbuka dan transparan dalam menyampaikan informasi dapat membangun kepercayaan di lingkungan kerja.","1","0",NULL
"1402","383","a","Saya lebih memilih tetap mengikuti prosedur resmi, meskipun prosesnya lebih lama dan memerlukan dana lebih.","0","0",NULL
"1403","383","b","Saya lebih memilih pendekatan yang lebih hemat dan efisien secara biaya, meskipun tidak sepenuhnya mengikuti prosedur.","1","0",NULL
"1404","384","a","Saya menyimpan sisa barang yang masih layak pakai untuk digunakan lagi nanti.","1","0",NULL
"1405","384","b","Saya kembalikan sisa barang ke tempat penyimpanan sesuai aturan.","0","0",NULL
"1406","385","a","Saya tetap mendukung keputusan kelompok walau merasa ada yang tidak sesuai demi menjaga kekompakan kelompok.","0","0",NULL
"1407","385","b","Saya menyampaikan dan mempertanyakan keputusan kelompok jika terlihat ada yang tidak sesuai dengan aturan.","1","0",NULL
"1408","386","a","Saya tetap berpegang pada aturan, meskipun dalam kondisi yang terasa tidak mendukung.","1","0",NULL
"1409","386","b","Saya kadang menyesuaikan aturan jika merasa situasinya tidak memungkinkan mengikuti prosedur secara penuh.","0","0",NULL
"1410","387","a","Saya lebih suka segera mengambil tindakan saat merasa ada peluang, sebelum terlambat.","0","0",NULL
"1411","387","b","Saya biasanya menunda dulu dan mempertimbangkan suatu hal, meskipun risiko kehilangan peluang atau kesempatan.","1","0",NULL
"1412","388","a","Kejujuran adalah prinsip yang tidak boleh dikompromikan dalam situasi apa pun di tempat kerja.","1","0",NULL
"1413","388","b","Terkadang tidak menyampaikan seluruh kebenaran diperlukan untuk melindungi tim atau menghindari konflik yang tidak perlu.","0","0",NULL
"1414","389","a","Saya berorientasi pada hasil akhir dalam memenuhi kebutuhan finansial.","0","0",NULL
"1415","389","b","Saya berorientasi pada proses yang saya tempuh dalam memenuhi kebutuhan finansial.","1","0",NULL
"1416","390","a","Saya lebih memilih menunggu instruksi resmi untuk memastikan tindakan saya nantinya tidak keliru.","1","0",NULL
"1417","390","b","Saya cenderung bertindak dulu untuk menyelesaikan masalah secepatnya, lalu akan menjelaskannya di akhir jika perlu.","0","0",NULL
"1418","391","a","Demi menjaga solidaritas dalam situasi sulit saya tetap berusaha berpihak pada rekan kerja walaupun terdapat hal yang saya ragukan.","0","0",NULL
"1419","391","b","Saya lebih memilih menjaga prinsip yang saya pegang meskipun membuat hubungan dengan rekan kerja menjadi renggang dan tidak nyaman.","1","0",NULL
"1420","392","a","Saya cenderung menunggu penjelasan jika aturan dan prosedur belum pasti.","1","0",NULL
"1421","392","b","Saya tetap melanjutkan pekerjaan meskipun aturan atau prosedur belum sepenuhnya jelas.","0","0",NULL
"1422","393","a","Saya memilih untuk segera mengambil tindakan agar peluang tidak terlewat, selama tidak merugikan pihak lain.","0","0",NULL
"1423","393","b","Saya lebih nyaman menunggu arahan atau kepastian terlebih dahulu, meskipun itu berarti peluang bisa terlewat.","1","0",NULL
"1424","394","a","Saya rasa sesekali terpikir untuk mengambil barang di tempat kerja itu wajar, selama tidak benar-benar dilakukan.","0","0",NULL
"1425","394","b","Penting untuk selalu menjaga pikiran dan niat tetap positif terhadap properti perusahaan.","1","0",NULL
"1426","395","a","Saya bisa memahami jika seseorang merasa berhak mengambil lebih karena merasa sistem kompensasi tidak adil.","0","0",NULL
"1427","395","b","Saya akan menyampaikan pada pihak terkait apabila terdapat sistem kompensasi yang tidak adil.","1","0",NULL
"1428","396","a","Saya cenderung menunggu arahan atau memastikan prosedur yang tepat meskipun bisa memperlambat penyelesaian masalah.","1","0",NULL
"1429","396","b","Saya biasanya mengambil langkah dulu yang menurut saya paling efektif dan akan menyampaikan laporan bila memang perlu.","0","0",NULL
"1430","397","a","Saya cenderung mengikuti kebiasaan kerja yang sudah diterima kelompok meskipun meragukan keabsahannya.","0","0",NULL
"1431","397","b","Saya berhati-hati dan memilih tidak terlibat dalam praktik kerja yang melanggar aturan meski berakhir dikucilkan kelompok.","1","0",NULL
"1432","398","a","Saya percaya suatu aturan harus tetap diikuti meskipun dalam kondisi yang tidak menguntungkan.","1","0",NULL
"1433","398","b","Menurut saya dalam situasi tertentu wajar jika orang menyesuaikan atau melonggarkan aturan selama tidak merugikan orang lain secara langsung.","0","0",NULL
"1434","399","a","Saya lebih nyaman menimbang terlebih dahulu akan dampak jangka panjang meskipun akhirnya membuat proses pengambilan keputusan menjadi lebih lama.","1","0",NULL
"1435","399","b","Saya kadang bertindak berdasarkan dorongan situasi tanpa banyak pertimbangan ke depan.","0","0",NULL
"1436","400","a","Saya biasanya memilih tidak terlibat dalam urusan rekan kerja lain, kecuali jika hal tersebut benar-benar berdampak langsung pada pekerjaan atau diri saya.","0","0",NULL
"1437","400","b","Jika melihat sesuatu yang kurang sesuai, saya cenderung akan menyampaikan langsung agar tidak menimbulkan permasalahan di kemudian hari.","1","0",NULL
"1438","401","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1439","401","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1440","401","c","Menggambarkan Diri Saya","3","0",NULL
"1441","401","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1442","402","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1443","402","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1444","402","c","Menggambarkan Diri Saya","2","0",NULL
"1445","402","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1446","403","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1447","403","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1448","403","c","Menggambarkan Diri Saya","2","0",NULL
"1449","403","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1450","404","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1451","404","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1452","404","c","Menggambarkan Diri Saya","3","0",NULL
"1453","404","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1454","405","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1455","405","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1456","405","c","Menggambarkan Diri Saya","2","0",NULL
"1457","405","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1458","406","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1459","406","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1460","406","c","Menggambarkan Diri Saya","3","0",NULL
"1461","406","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1462","407","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1463","407","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1464","407","c","Menggambarkan Diri Saya","2","0",NULL
"1465","407","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1466","408","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1467","408","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1468","408","c","Menggambarkan Diri Saya","2","0",NULL
"1469","408","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1470","409","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1471","409","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1472","409","c","Menggambarkan Diri Saya","3","0",NULL
"1473","409","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1474","410","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1475","410","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1476","410","c","Menggambarkan Diri Saya","3","0",NULL
"1477","410","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1478","411","a","Sangat Tidak Menggambarkan Diri Saya","4","0",NULL
"1479","411","b","Tidak Menggambarkan Diri Saya","3","0",NULL
"1480","411","c","Menggambarkan Diri Saya","2","0",NULL
"1481","411","d","Sangat Menggambarkan Diri Saya","1","0",NULL
"1482","412","a","Sangat Tidak Menggambarkan Diri Saya","1","0",NULL
"1483","412","b","Tidak Menggambarkan Diri Saya","2","0",NULL
"1484","412","c","Menggambarkan Diri Saya","3","0",NULL
"1485","412","d","Sangat Menggambarkan Diri Saya","4","0",NULL
"1489","414","a","Benar","1","0",NULL
"1490","414","b","Salah","0","0",NULL
"1501","301","a","Melaporkan temuan kepada atasan, sambil mengajak berdiskusi rekan kerja tentang pentingnya pelaporan.","4","0",NULL
"1502","301","b","Memberitahu rekan kerja tersebut secara pribadi bahwa dia harus melaporkan kerusakan tersebut tanpa ikut campur dalam proses pelaporan.","2","0",NULL
"1503","301","c","Tidak mengambil tindakan apa pun karena percaya rekan kerja akan mencatatnya sendiri nanti saat ada waktu luang, dan Anda tidak ingin memicu konflik.","0","0",NULL
"1530","425","a","Opsi A","4","0",NULL
"1531","425","b","Opsi B","2","0",NULL
"1532","425","c","Opsi C","0","0",NULL
"1533","426","a","Opsi A","4","0",NULL
"1534","426","b","Opsi B","2","0",NULL
"1535","426","c","Opsi C","0","0",NULL
